run_id,condition,guidance_window,t_start,t_end,guidance_scale,seed,n_generated,classifier_mean_confidence,classifier_mean_loss,runtime_seconds,artifact_path,timestamp,notebook_slug,kernel_version
baseline_seed11,baseline,none,0,0,0.0,11,1,1.064801836037077e-06,13.752721786499023,74.17942094802856,/kaggle/working/minority-guidance/results/baseline_seed11/samples_1x256x256x3.npz,2026-05-18T21:50:25.806946+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed11,minority-full,full,0,1000,3.5,11,1,0.8184429407119751,0.20035159587860107,91.92226386070251,/kaggle/working/minority-guidance/results/full_seed11/samples_1x256x256x3.npz,2026-05-18T21:52:02.240152+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed11,minority-early,early,0,333,3.5,11,1,0.00022298071417026222,8.408425331115723,80.51970720291138,/kaggle/working/minority-guidance/results/early_seed11/samples_1x256x256x3.npz,2026-05-18T21:53:27.220556+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed11,minority-mid,mid,333,667,3.5,11,1,0.00010826686047948897,9.130910873413086,80.652099609375,/kaggle/working/minority-guidance/results/mid_seed11/samples_1x256x256x3.npz,2026-05-18T21:54:52.397326+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed11,minority-late,late,667,1000,3.5,11,1,0.04666105657815933,3.064845323562622,80.55033612251282,/kaggle/working/minority-guidance/results/late_seed11/samples_1x256x256x3.npz,2026-05-18T21:56:17.409547+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed12,baseline,none,0,0,0.0,12,1,1.0466300182088162e-06,13.769935607910156,74.21099400520325,/kaggle/working/minority-guidance/results/baseline_seed12/samples_1x256x256x3.npz,2026-05-18T21:57:36.110305+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed12,minority-full,full,0,1000,3.5,12,1,0.5382662415504456,0.6194019913673401,92.02570366859436,/kaggle/working/minority-guidance/results/full_seed12/samples_1x256x256x3.npz,2026-05-18T21:59:12.644955+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed12,minority-early,early,0,333,3.5,12,1,1.0703763564379187e-06,13.7475004196167,80.3918719291687,/kaggle/working/minority-guidance/results/early_seed12/samples_1x256x256x3.npz,2026-05-18T22:00:37.477599+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed12,minority-mid,mid,333,667,3.5,12,1,0.0017232138197869062,6.363564491271973,80.71104264259338,/kaggle/working/minority-guidance/results/mid_seed12/samples_1x256x256x3.npz,2026-05-18T22:02:02.671691+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed12,minority-late,late,667,1000,3.5,12,1,0.00019479966431390494,8.543539047241211,80.3382670879364,/kaggle/working/minority-guidance/results/late_seed12/samples_1x256x256x3.npz,2026-05-18T22:03:27.398026+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed13,baseline,none,0,0,0.0,13,1,3.0285823982012516e-07,15.010001182556152,74.25483202934265,/kaggle/working/minority-guidance/results/baseline_seed13/samples_1x256x256x3.npz,2026-05-18T22:04:46.171109+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed13,minority-full,full,0,1000,3.5,13,1,0.011235988698899746,4.488633155822754,91.90890336036682,/kaggle/working/minority-guidance/results/full_seed13/samples_1x256x256x3.npz,2026-05-18T22:06:22.581598+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed13,minority-early,early,0,333,3.5,13,1,1.721506123431027e-05,10.969725608825684,80.58214116096497,/kaggle/working/minority-guidance/results/early_seed13/samples_1x256x256x3.npz,2026-05-18T22:07:47.611220+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed13,minority-mid,mid,333,667,3.5,13,1,0.5446527004241943,0.6076069474220276,80.64189195632935,/kaggle/working/minority-guidance/results/mid_seed13/samples_1x256x256x3.npz,2026-05-18T22:09:12.734731+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed13,minority-late,late,667,1000,3.5,13,1,3.033942630281672e-05,10.40306282043457,80.43701934814453,/kaggle/working/minority-guidance/results/late_seed13/samples_1x256x256x3.npz,2026-05-18T22:10:37.607211+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed14,baseline,none,0,0,0.0,14,1,0.0004787022480741143,7.644432067871094,74.26774978637695,/kaggle/working/minority-guidance/results/baseline_seed14/samples_1x256x256x3.npz,2026-05-18T22:11:56.319917+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed14,minority-full,full,0,1000,3.5,14,1,0.5220710635185242,0.6499515175819397,91.89936375617981,/kaggle/working/minority-guidance/results/full_seed14/samples_1x256x256x3.npz,2026-05-18T22:13:33.180712+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed14,minority-early,early,0,333,3.5,14,1,0.12235851585865021,2.100799798965454,82.10754680633545,/kaggle/working/minority-guidance/results/early_seed14/samples_1x256x256x3.npz,2026-05-18T22:14:59.972901+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed14,minority-mid,mid,333,667,3.5,14,1,0.03812151029706001,3.2669765949249268,82.4819860458374,/kaggle/working/minority-guidance/results/mid_seed14/samples_1x256x256x3.npz,2026-05-18T22:16:28.130362+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed14,minority-late,late,667,1000,3.5,14,1,7.509415354434168e-06,11.799352645874023,83.91439747810364,/kaggle/working/minority-guidance/results/late_seed14/samples_1x256x256x3.npz,2026-05-18T22:17:56.882976+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed15,baseline,none,0,0,0.0,15,1,1.5987704955477966e-06,13.346275329589844,74.99979209899902,/kaggle/working/minority-guidance/results/baseline_seed15/samples_1x256x256x3.npz,2026-05-18T22:19:16.689500+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed15,minority-full,full,0,1000,3.5,15,1,0.835479199886322,0.17974983155727386,93.6453104019165,/kaggle/working/minority-guidance/results/full_seed15/samples_1x256x256x3.npz,2026-05-18T22:20:55.061266+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed15,minority-early,early,0,333,3.5,15,1,0.002098447410389781,6.166557312011719,81.03066873550415,/kaggle/working/minority-guidance/results/early_seed15/samples_1x256x256x3.npz,2026-05-18T22:22:20.821737+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed15,minority-mid,mid,333,667,3.5,15,1,0.06830189377069473,2.6838178634643555,81.18534064292908,/kaggle/working/minority-guidance/results/mid_seed15/samples_1x256x256x3.npz,2026-05-18T22:23:46.783534+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed15,minority-late,late,667,1000,3.5,15,1,0.08360648900270462,2.4816341400146484,81.46065139770508,/kaggle/working/minority-guidance/results/late_seed15/samples_1x256x256x3.npz,2026-05-18T22:25:12.866313+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed16,baseline,none,0,0,0.0,16,1,8.778694109423668e-07,13.945768356323242,74.56950044631958,/kaggle/working/minority-guidance/results/baseline_seed16/samples_1x256x256x3.npz,2026-05-18T22:26:32.136231+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed16,minority-full,full,0,1000,3.5,16,1,0.35851240158081055,1.0257920026779175,93.14277911186218,/kaggle/working/minority-guidance/results/full_seed16/samples_1x256x256x3.npz,2026-05-18T22:28:10.283358+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed16,minority-early,early,0,333,3.5,16,1,4.067035661137197e-06,12.412595748901367,82.77199935913086,/kaggle/working/minority-guidance/results/early_seed16/samples_1x256x256x3.npz,2026-05-18T22:29:37.966966+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed16,minority-mid,mid,333,667,3.5,16,1,0.20571063458919525,1.581284761428833,81.9903211593628,/kaggle/working/minority-guidance/results/mid_seed16/samples_1x256x256x3.npz,2026-05-18T22:31:04.853232+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed16,minority-late,late,667,1000,3.5,16,1,2.300085725437384e-05,10.67997932434082,81.91258144378662,/kaggle/working/minority-guidance/results/late_seed16/samples_1x256x256x3.npz,2026-05-18T22:32:31.590485+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed17,baseline,none,0,0,0.0,17,1,4.305594302422833e-06,12.355595588684082,75.40956139564514,/kaggle/working/minority-guidance/results/baseline_seed17/samples_1x256x256x3.npz,2026-05-18T22:33:51.968227+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed17,minority-full,full,0,1000,3.5,17,1,0.5838613510131836,0.538091778755188,94.1262457370758,/kaggle/working/minority-guidance/results/full_seed17/samples_1x256x256x3.npz,2026-05-18T22:35:31.011362+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed17,minority-early,early,0,333,3.5,17,1,1.2085073649359401e-05,11.323539733886719,81.98257374763489,/kaggle/working/minority-guidance/results/early_seed17/samples_1x256x256x3.npz,2026-05-18T22:36:57.937928+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed17,minority-mid,mid,333,667,3.5,17,1,0.4996556043624878,0.6938362121582031,81.67201566696167,/kaggle/working/minority-guidance/results/mid_seed17/samples_1x256x256x3.npz,2026-05-18T22:38:24.355644+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed17,minority-late,late,667,1000,3.5,17,1,3.252656142649357e-06,12.636038780212402,81.69638800621033,/kaggle/working/minority-guidance/results/late_seed17/samples_1x256x256x3.npz,2026-05-18T22:39:50.890657+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed18,baseline,none,0,0,0.0,18,1,2.6181844077655114e-05,10.550444602966309,74.57429051399231,/kaggle/working/minority-guidance/results/baseline_seed18/samples_1x256x256x3.npz,2026-05-18T22:41:10.070665+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed18,minority-full,full,0,1000,3.5,18,1,0.38955381512641907,0.9427533149719238,92.41322088241577,/kaggle/working/minority-guidance/results/full_seed18/samples_1x256x256x3.npz,2026-05-18T22:42:47.092474+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed18,minority-early,early,0,333,3.5,18,1,0.001655556377954781,6.403617858886719,81.38416337966919,/kaggle/working/minority-guidance/results/early_seed18/samples_1x256x256x3.npz,2026-05-18T22:44:13.310999+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed18,minority-mid,mid,333,667,3.5,18,1,0.47714316844940186,0.7399387359619141,81.4945604801178,/kaggle/working/minority-guidance/results/mid_seed18/samples_1x256x256x3.npz,2026-05-18T22:45:39.638877+00:00,vittorialanzo/windowed-minority-guidance-extended,17
late_seed18,minority-late,late,667,1000,3.5,18,1,3.381881469977088e-05,10.294492721557617,81.13469815254211,/kaggle/working/minority-guidance/results/late_seed18/samples_1x256x256x3.npz,2026-05-18T22:47:05.391250+00:00,vittorialanzo/windowed-minority-guidance-extended,17
baseline_seed19,baseline,none,0,0,0.0,19,1,5.004181730328128e-06,12.205236434936523,74.33892393112183,/kaggle/working/minority-guidance/results/baseline_seed19/samples_1x256x256x3.npz,2026-05-18T22:48:24.261663+00:00,vittorialanzo/windowed-minority-guidance-extended,17
full_seed19,minority-full,full,0,1000,3.5,19,1,0.2770039141178131,1.2837237119674683,92.51545882225037,/kaggle/working/minority-guidance/results/full_seed19/samples_1x256x256x3.npz,2026-05-18T22:50:01.588942+00:00,vittorialanzo/windowed-minority-guidance-extended,17
early_seed19,minority-early,early,0,333,3.5,19,1,0.09183281660079956,2.3877856731414795,81.16516256332397,/kaggle/working/minority-guidance/results/early_seed19/samples_1x256x256x3.npz,2026-05-18T22:51:27.593235+00:00,vittorialanzo/windowed-minority-guidance-extended,17
mid_seed19,minority-mid,mid,333,667,3.5,19,1,0.05511868745088577,2.898266315460205,81.31235885620117,/kaggle/working/minority-guidance/results/mid_seed19/samples_1x256x256x3.npz,2026-05-18T22:52:53.515194+00:00,vittorialanzo/windowed-minority-guidance-extended,17
