run_id,condition,guidance_window,t_start,t_end,guidance_scale,seed,n_generated,classifier_mean_confidence,classifier_mean_loss,runtime_seconds,artifact_path,timestamp
slide_0_seed8,slide_0,slide_0,0,250,3.5,8,1,9.327131556347013e-05,9.279997825622559,80.72283697128296,/kaggle/working/minority-guidance/results/slide_0_seed8/samples_1x256x256x3.npz,2026-05-24T10:07:45.344751+00:00
slide_1_seed8,slide_1,slide_1,125,375,3.5,8,1,0.0009460911969654262,6.96317195892334,80.56111407279968,/kaggle/working/minority-guidance/results/slide_1_seed8/samples_1x256x256x3.npz,2026-05-24T10:09:10.628338+00:00
slide_2_seed8,slide_2,slide_2,250,500,3.5,8,1,0.002184679266065359,6.126286506652832,80.45475649833679,/kaggle/working/minority-guidance/results/slide_2_seed8/samples_1x256x256x3.npz,2026-05-24T10:10:35.743294+00:00
slide_3_seed8,slide_3,slide_3,375,625,3.5,8,1,0.02845318429172039,3.559495210647583,80.4563057422638,/kaggle/working/minority-guidance/results/slide_3_seed8/samples_1x256x256x3.npz,2026-05-24T10:12:00.882994+00:00
slide_4_seed8,slide_4,slide_4,500,750,3.5,8,1,0.0007730823126621544,7.165124893188477,81.00885581970215,/kaggle/working/minority-guidance/results/slide_4_seed8/samples_1x256x256x3.npz,2026-05-24T10:13:26.857812+00:00
slide_5_seed8,slide_5,slide_5,625,875,3.5,8,1,0.015698149800300598,4.154212474822998,81.30881857872009,/kaggle/working/minority-guidance/results/slide_5_seed8/samples_1x256x256x3.npz,2026-05-24T10:14:53.133351+00:00
slide_6_seed8,slide_6,slide_6,750,1000,3.5,8,1,0.0004708299820777029,7.661013603210449,81.37976932525635,/kaggle/working/minority-guidance/results/slide_6_seed8/samples_1x256x256x3.npz,2026-05-24T10:16:19.464370+00:00
baseline_seed9,baseline,none,0,0,0.0,9,1,0.007228067610412836,4.929783821105957,75.78654384613037,/kaggle/working/minority-guidance/results/baseline_seed9/samples_1x256x256x3.npz,2026-05-24T10:17:40.052184+00:00
full_seed9,minority-full,full,0,1000,3.5,9,1,0.7647991180419922,0.26814207434654236,94.44867181777954,/kaggle/working/minority-guidance/results/full_seed9/samples_1x256x256x3.npz,2026-05-24T10:19:19.429508+00:00
slide_0_seed9,slide_0,slide_0,0,250,3.5,9,1,0.05911355838179588,2.8282949924468994,80.89923977851868,/kaggle/working/minority-guidance/results/slide_0_seed9/samples_1x256x256x3.npz,2026-05-24T10:20:45.264096+00:00
